Month,Day,Year,Day of Week,Policy Number,Processing Done
April,2, 2018,Monday,VF53233400,Docattach
April,2, 2018,Monday,VF53214590,Docattach
April,3, 2018,Tuesday,VF53223490,Docattach
April,3, 2018,Tuesday,VF53223110,Docattach
April,3, 2018,Tuesday,VF53220700,Docattach
April,4, 2018,Wednesday,VF53230820,Docattach
April,4, 2018,Wednesday,VF53233790,Docattach
April,4, 2018,Wednesday,VF53230820,Docattach
April,4, 2018,Wednesday,VF53241820,Docattach
April,4, 2018,Wednesday,VF53186270,Docattach
April,4, 2018,Wednesday,VF53186270,Docattach
April,9, 2018,Monday,VF53252860 ,Docattach
April,9, 2018,Monday,VF53124060,Docattach
April,9, 2018,Monday,VF53225210,Docattach
April,9, 2018,Monday,VF53207020,Docattach
April,9, 2018,Monday,VF53157460,Docattach
April,9, 2018,Monday,VF53169880,Docattach
April,10, 2018,Tuesday,VF53169880,Docattach
April,10, 2018,Tuesday,VF53218590,Docattach
April,10, 2018,Tuesday,VF53218520,Docattach
April,11, 2018,Wednesday,VF53233190,Docattach
April,11, 2018,Wednesday,VF53219550,Docattach
April,11, 2018,Wednesday,VF53221580,Docattach
April,11, 2018,Wednesday,VF53235770,Docattach
April,11, 2018,Wednesday,VF53221730,Docattach
April,13, 2018,Friday,VF53218520,Docattach
April,13, 2018,Friday,VF53211020,Docattach
April,13, 2018,Friday,VF53173440,Docattach
April,13, 2018,Friday,VF53173440,Docattach
April,13, 2018,Friday,VF53173440,Docattach
April,13, 2018,Friday,VF53200710,Docattach
April,13, 2018,Friday,VF53224710,Docattach
April,13, 2018,Friday,VF53230940,Docattach
April,13, 2018,Friday,VF53218590,Docattach
April,16, 2018,Monday,VF53236000,Docattach
April,16, 2018,Monday,VF53218070,Docattach
April,16, 2018,Monday,VF53203900,Docattach
April,16, 2018,Monday,VF53217220,Docattach
April,16, 2018,Monday,VF53223150,Docattach
April,16, 2018,Monday,VF53207270,Docattach
April,16, 2018,Monday,VF53249480,Docattach
April,16, 2018,Monday,VF53222710,Docattach
April,16, 2018,Monday,VF53182330,Docattach
April,16, 2018,Monday,VF53224980,Docattach
April,16, 2018,Monday,VF53230440,Docattach
April,17, 2018,Tuesday,VF53173330,Docattach
April,17, 2018,Tuesday,VF53233760,Docattach
April,17, 2018,Tuesday,VF53173330,Docattach
April,18, 2018,Wednesday,VF53220700,Docattach
April,18, 2018,Wednesday,VF53203900,Docattach
April,18, 2018,Wednesday,VF53232030,Docattach
April,18, 2018,Wednesday,VF53217160,Docattach
April,19, 2018,Thursday,VF53259180,Docattach
April,20, 2018,Friday,VF53232060,Docattach
April,23, 2018,Monday,VF53152520,Docattach
April,23, 2018,Monday,VF53236710,Docattach
April,23, 2018,Monday,VF53137400,Docattach
April,23, 2018,Monday,VF53199490,Docattach
April,23, 2018,Monday,VF53173440,Docattach
April,23, 2018,Monday,VF53253140,Docattach
April,24, 2018,Tuesday,VF53223080,Docattach
April,24, 2018,Tuesday,VF53232060 ,Docattach
April,24, 2018,Tuesday,VF53169880,Docattach
April,25, 2018,Wednesday,VF53169880,Docattach
April,26, 2018,Thursday,VF53231380,Docattach
April,26, 2018,Thursday,VF53263780,Docattach
April,26, 2018,Thursday,VF53260650,Docattach
April,26, 2018,Thursday,VF53260700,Docattach
April,26, 2018,Thursday,VF53260710,Docattach
April,26, 2018,Thursday,VF53261570,Docattach
April,26, 2018,Thursday,VF53260660,Docattach
April,26, 2018,Thursday,VF53266640,Docattach
April,26, 2018,Thursday,VF53260680,Docattach
May,2, 2018,Wednesday,VF53171340,Docattach
May,7, 2018,Monday,VF53236900,Docattach
May,7, 2018,Monday,VF53183690,Docattach
May,7, 2018,Monday,VF53224530,Docattach
May,8, 2018,Tuesday,VP66299470,Docattach
May,8, 2018,Tuesday,VF53236900,Docattach
May,8, 2018,Tuesday,VF53223490,Docattach
May,8, 2018,Tuesday,VF53223490,Docattach
May,10, 2018,Thursday,VF53191100,Docattach
May,10, 2018,Thursday,VF53191100,Docattach
May,14, 2018,Monday,VP66302980,Docattach
May,14, 2018,Monday,VF53188240,Docattach
May,16, 2018,Wednesday,VF53223490,Docattach
May,16, 2018,Wednesday,VF53209140,Docattach
May,16, 2018,Wednesday,VF53209140,Docattach
May,17, 2018,Thursday,VF53170120,Docattach
May,21, 2018,Monday,VF53183690,Docattach
May,21, 2018,Monday,VF53230800,Docattach
May,22, 2018,Tuesday,VF53183690,Docattach
May,22, 2018,Tuesday,VF53183690,Docattach
May,22, 2018,Tuesday,VF53183580 ,Docattach
May,22, 2018,Tuesday,VF53261220,Docattach
May,23, 2018,Wednesday,VF53203240,Docattach
May,23, 2018,Wednesday,VF53183580,Docattach
May,23, 2018,Wednesday,VF53236670,Docattach
May,23, 2018,Wednesday,VF53173100,Docattach
May,25, 2018,Friday,VF53183580,Docattach
May,29, 2018,Tuesday,VF53191100,Docattach
May,31, 2018,Thursday,VF53248510,Docattach
June,4, 2018,Monday,VF53173100,Docattach
June,4, 2018,Monday,VF53219860,Docattach
June,4, 2018,Monday,VF53223840,Docattach
June,4, 2018,Monday,VF53219860,Docattach
June,4, 2018,Monday,VF53223840,Docattach
June,4, 2018,Monday,VF53232150,Docattach
June,5, 2018,Tuesday,VF53219860,Docattach
June,8, 2018,Friday,VF53173100,Docattach
June,8, 2018,Friday,VF53218310,Docattach
June,8, 2018,Friday,VP66313430,Docattach
June,11, 2018,Monday,VF53296450,Docattach
June,11, 2018,Monday,VF53188270,Docattach
June,11, 2018,Monday,VF53176890,Docattach
June,11, 2018,Monday,VF53192720,Docattach
June,11, 2018,Monday,VP66307080,Docattach
June,11, 2018,Monday,VF53222790,Docattach
June,11, 2018,Monday,VF53222790,Docattach
June,11, 2018,Monday,VF53296450,Docattach
June,11, 2018,Monday,VP66308230,Docattach
June,11, 2018,Monday,VP66308230,Docattach
June,25, 2018,Monday,VF53189930,Docattach
June,25, 2018,Monday,VF53189920,Docattach
June,25, 2018,Monday,VF53187230,Docattach
June,25, 2018,Monday,VF53187230,Docattach
June,25, 2018,Monday,VF53212780,Docattach
June,25, 2018,Monday,VF53204700,Docattach
June,27, 2018,Wednesday,VF53209470,Docattach
June,27, 2018,Wednesday,VF53164670,Docattach
June,27, 2018,Wednesday,VF53127870,Docattach
June,27, 2018,Wednesday,VF53136310,Docattach
June,27, 2018,Wednesday,VF53230920,Docattach
June,28, 2018,Thursday,VF53189930,Docattach
June,28, 2018,Thursday,VF53189930,Docattach
July,5, 2018,Thursday,VF53157460,Docattach
July,6, 2018,Friday,VF53157460,Docattach
April,1, 2016,Friday,VF52972380,EFT TIA
April,1, 2016,Friday,VF52969240,EFT TIA
April,1, 2016,Friday,VF52969410,EFT TIA
April,7, 2016,Thursday,VF52975630,EFT TIA
April,22, 2016,Friday,VF52978690,EFT TIA
April,22, 2016,Friday,VF52979160,EFT TIA
May,3, 2016,Tuesday,VF52980350,EFT TIA
May,5, 2016,Thursday,VF52985300,EFT TIA
May,5, 2016,Thursday,VF52980510,EFT TIA
May,9, 2016,Monday,VF52985870,EFT TIA
May,9, 2016,Monday,VF52985860,EFT TIA
May,10, 2016,Tuesday,VF52973740,EFT TIA
May,10, 2016,Tuesday,VF52980760,EFT TIA
May,10, 2016,Tuesday,VF52985940,EFT TIA
May,11, 2016,Wednesday,VF52980910,EFT TIA
May,12, 2016,Thursday,VF52959610,EFT TIA
May,12, 2016,Thursday,VF52980930,EFT TIA
May,12, 2016,Thursday,VF52980950,EFT TIA
May,12, 2016,Thursday,VF52980960,EFT TIA
May,16, 2016,Monday,VF52987940,EFT TIA
May,23, 2016,Monday,VF52989690,EFT TIA
May,31, 2016,Tuesday,VF52987220,EFT TIA
June,8, 2016,Wednesday,VF52997430,EFT TIA
June,8, 2016,Wednesday,VF52980100,EFT TIA
June,8, 2016,Wednesday,VF52997440,EFT TIA
June,14, 2016,Tuesday,VF52996500,EFT TIA
June,14, 2016,Tuesday,VF52990980,EFT TIA
June,14, 2016,Tuesday,VF52997640,EFT TIA
June,15, 2016,Wednesday,VF52991220,EFT TIA
June,15, 2016,Wednesday,VF52996660,EFT TIA
June,15, 2016,Wednesday,VF52996640,EFT TIA
June,17, 2016,Friday,VF52993690,EFT TIA
June,17, 2016,Friday,VF52996730,EFT TIA
June,17, 2016,Friday,VF52996470,EFT TIA
June,17, 2016,Friday,VF52991060,EFT TIA
June,17, 2016,Friday,VF52990780,EFT TIA
June,17, 2016,Friday,VP66258210,EFT TIA
June,17, 2016,Friday,VF52993720,EFT TIA
June,17, 2016,Friday,VF52996990,EFT TIA
June,17, 2016,Friday,VF52996950,EFT TIA
June,17, 2016,Friday,VF52948710,EFT TIA
June,17, 2016,Friday,VF52992730,EFT TIA
June,20, 2016,Monday,VF52990800,EFT TIA
June,20, 2016,Monday,VF52993910,EFT TIA
June,20, 2016,Monday,VF52996460,EFT TIA
June,21, 2016,Tuesday,VF52996820,EFT TIA
June,22, 2016,Wednesday,VF52997080,EFT TIA
June,24, 2016,Friday,VF52992160,EFT TIA
June,28, 2016,Tuesday,VF52999420,EFT TIA
June,28, 2016,Tuesday,VP66256520,EFT TIA
June,29, 2016,Wednesday,VF52998560,EFT TIA
July,1, 2016,Friday,VF52998550,EFT TIA
July,1, 2016,Friday,VF53002150,EFT TIA
July,1, 2016,Friday,VF53002210,EFT TIA
July,1, 2016,Friday,VP66248610,EFT TIA
July,5, 2016,Tuesday,VF52999930,EFT TIA
July,5, 2016,Tuesday,VF52994160,EFT TIA
July,25, 2016,Monday,VF53003720,EFT TIA
July,25, 2016,Monday,VF53006030,EFT TIA
July,25, 2016,Monday,VP66261230,EFT TIA
July,25, 2016,Monday,VF53003510,EFT TIA
July,25, 2016,Monday,VF53004020,EFT TIA
July,25, 2016,Monday,VF53000240,EFT TIA
July,25, 2016,Monday,VF53006020,EFT TIA
July,25, 2016,Monday,VF53006070,EFT TIA
July,25, 2016,Monday,VF53005000,EFT TIA
August,1, 2016,Monday,VF52994640,EFT TIA
August,1, 2016,Monday,VF52956490,EFT TIA
August,12, 2016,Friday,VF53009200,EFT TIA
August,12, 2016,Friday,VF53003980,EFT TIA
August,12, 2016,Friday,VF53005810,EFT TIA
August,12, 2016,Friday,VF53005820,EFT TIA
August,15, 2016,Monday,VF53009600,EFT TIA
August,15, 2016,Monday,VF53011520,EFT TIA
August,15, 2016,Monday,VF53009570,EFT TIA
September,26, 2016,Monday,VF53024900,EFT TIA
October,3, 2016,Monday,VF53026470,EFT TIA
February,16, 2017,Thursday,VF53072590,EFT TIA
February,16, 2017,Thursday,VF53072670,EFT TIA
March,9, 2017,Thursday,VF53079610,EFT TIA
March,31, 2017,Friday,VF53091560,EFT TIA
March,31, 2017,Friday,VF53090680,EFT TIA
March,31, 2017,Friday,VF53091690,EFT TIA
March,31, 2017,Friday,VF53090360,EFT TIA
March,31, 2017,Friday,VF53090390,EFT TIA
March,31, 2017,Friday,VF53088910,EFT TIA
March,31, 2017,Friday,VF53085480,EFT TIA
March,31, 2017,Friday,VF53091290,EFT TIA
March,31, 2017,Friday,VF53091680,EFT TIA
March,31, 2017,Friday,VF53082610,EFT TIA
March,31, 2017,Friday,VF53090580,EFT TIA
March,31, 2017,Friday,VF53091640,EFT TIA
June,16, 2017,Friday,VF53130050,EFT TIA
August,7, 2017,Monday,VF53152280,EFT TIA
August,7, 2017,Monday,VF53151540,EFT TIA
August,7, 2017,Monday,VF53152530,EFT TIA
August,7, 2017,Monday,VF53151580,EFT TIA
August,7, 2017,Monday,VF53152750,EFT TIA
August,16, 2017,Wednesday,VF53156860,EFT TIA
August,17, 2017,Thursday,VF53157050,EFT TIA
August,17, 2017,Thursday,VF53156990,EFT TIA
August,17, 2017,Thursday,VF53156850,EFT TIA
August,17, 2017,Thursday,VF53155650,EFT TIA
August,17, 2017,Thursday,VF53157480,EFT TIA
August,18, 2017,Friday,VF53156330,EFT TIA
August,21, 2017,Monday,VF53145750,EFT TIA
August,21, 2017,Monday,VF53154280,EFT TIA
August,24, 2017,Thursday,VF53152390,EFT TIA
August,24, 2017,Thursday,VF53160010,EFT TIA
August,31, 2017,Thursday,VF53163220,EFT TIA
September,27, 2017,Wednesday,VF53176150,EFT TIA
September,27, 2017,Wednesday,VF53176210,EFT TIA
September,27, 2017,Wednesday,VF53176630,EFT TIA
September,27, 2017,Wednesday,VF53176340,EFT TIA
October,2, 2017,Monday,VF53178830,EFT TIA
October,2, 2017,Monday,VF53177880,EFT TIA
October,2, 2017,Monday,VF53178330,EFT TIA
October,2, 2017,Monday,VF53177910,EFT TIA
October,2, 2017,Monday,VF53178370,EFT TIA
October,3, 2017,Tuesday,VF53178520,EFT TIA
October,3, 2017,Tuesday,VF53178400,EFT TIA
October,3, 2017,Tuesday,VF53178170,EFT TIA
October,20, 2017,Friday,VF53187290,EFT TIA
October,20, 2017,Friday,VF53186740,EFT TIA
October,20, 2017,Friday,VF53187540,EFT TIA
October,20, 2017,Friday,VF53185930,EFT TIA
October,23, 2017,Monday,VF53186640,EFT TIA
October,23, 2017,Monday,VF53187050,EFT TIA
October,23, 2017,Monday,VF53188720,EFT TIA
October,23, 2017,Monday,VF53188230,EFT TIA
October,23, 2017,Monday,VF53188350,EFT TIA
October,24, 2017,Tuesday,VF53186980,EFT TIA
October,24, 2017,Tuesday,VF53187700,EFT TIA
October,24, 2017,Tuesday,VF53181480,EFT TIA
October,24, 2017,Tuesday,VF53190240,EFT TIA
October,24, 2017,Tuesday,VF53185580,EFT TIA
October,25, 2017,Wednesday,VF53189850,EFT TIA
October,25, 2017,Wednesday,VF53189800,EFT TIA
October,25, 2017,Wednesday,VF53187170,EFT TIA
October,25, 2017,Wednesday,VF53187190,EFT TIA
October,25, 2017,Wednesday,VF53190480,EFT TIA
October,25, 2017,Wednesday,VF53188100,EFT TIA
October,25, 2017,Wednesday,VF53187200,EFT TIA
October,25, 2017,Wednesday,VF53188690,EFT TIA
October,25, 2017,Wednesday,VF53187660,EFT TIA
October,25, 2017,Wednesday,VF53187490,EFT TIA
October,25, 2017,Wednesday,VF53187530,EFT TIA
October,25, 2017,Wednesday,VF53187330,EFT TIA
October,26, 2017,Thursday,VF53191310,EFT TIA
October,26, 2017,Thursday,VF53189240,EFT TIA
October,26, 2017,Thursday,VF53187610,EFT TIA
October,27, 2017,Friday,VF53188790,EFT TIA
October,27, 2017,Friday,VF53189410,EFT TIA
October,27, 2017,Friday,VF53181980,EFT TIA
October,27, 2017,Friday,VF53189450,EFT TIA
October,30, 2017,Monday,VP66311180,EFT TIA
October,30, 2017,Monday,VF53193120,EFT TIA
October,30, 2017,Monday,VF53193250,EFT TIA
October,30, 2017,Monday,VF53189250,EFT TIA
October,30, 2017,Monday,VF53190320,EFT TIA
October,30, 2017,Monday,VF53189440,EFT TIA
October,30, 2017,Monday,VF53190230,EFT TIA
October,30, 2017,Monday,VF53189490,EFT TIA
October,30, 2017,Monday,VF53187710,EFT TIA
October,30, 2017,Monday,VF53190300,EFT TIA
October,30, 2017,Monday,VF53189480,EFT TIA
October,30, 2017,Monday,VF53190020,EFT TIA
October,30, 2017,Monday,VF53185570,EFT TIA
October,30, 2017,Monday,VF53189430,EFT TIA
October,30, 2017,Monday,VF53193750,EFT TIA
October,30, 2017,Monday,VF53185790,EFT TIA
October,30, 2017,Monday,VP66311950,EFT TIA
October,31, 2017,Tuesday,VF53190930,EFT TIA
October,31, 2017,Tuesday,VF53189870,EFT TIA
October,31, 2017,Tuesday,VF53190960,EFT TIA
October,31, 2017,Tuesday,VF53191330,EFT TIA
October,31, 2017,Tuesday,VF53190780,EFT TIA
October,31, 2017,Tuesday,VF53190980,EFT TIA
October,31, 2017,Tuesday,VF53190970,EFT TIA
October,31, 2017,Tuesday,VF53191790,EFT TIA
October,31, 2017,Tuesday,VF53190870,EFT TIA
October,31, 2017,Tuesday,VF53191990,EFT TIA
October,31, 2017,Tuesday,VF53192070,EFT TIA
October,31, 2017,Tuesday,VF53191750,EFT TIA
October,31, 2017,Tuesday,VF53192020,EFT TIA
November,1, 2017,Wednesday,VF53192240,EFT TIA
November,1, 2017,Wednesday,VF53192440,EFT TIA
November,1, 2017,Wednesday,VF53194240,EFT TIA
November,1, 2017,Wednesday,VF53192180,EFT TIA
November,1, 2017,Wednesday,VF53192390,EFT TIA
November,1, 2017,Wednesday,VF53192980,EFT TIA
November,1, 2017,Wednesday,VF53192550,EFT TIA
November,1, 2017,Wednesday,VF53194540,EFT TIA
November,1, 2017,Wednesday,VF53194410,EFT TIA
November,1, 2017,Wednesday,VF53193490,EFT TIA
November,1, 2017,Wednesday,VF53192570,EFT TIA
November,1, 2017,Wednesday,VF53194380,EFT TIA
November,1, 2017,Wednesday,VF53193020,EFT TIA
November,1, 2017,Wednesday,VF53194580,EFT TIA
November,1, 2017,Wednesday,VF53192560,EFT TIA
November,1, 2017,Wednesday,VF53192350,EFT TIA
November,1, 2017,Wednesday,VF53194180,EFT TIA
November,1, 2017,Wednesday,VF53193380,EFT TIA
November,2, 2017,Thursday,VF53194960,EFT TIA
November,2, 2017,Thursday,VF53194200,EFT TIA
November,2, 2017,Thursday,VF53193510,EFT TIA
November,2, 2017,Thursday,VF53193540,EFT TIA
November,2, 2017,Thursday,VF53192200,EFT TIA
November,2, 2017,Thursday,VF53195150,EFT TIA
November,3, 2017,Friday,VF53196540,EFT TIA
November,3, 2017,Friday,VF53196360,EFT TIA
November,3, 2017,Friday,VF53195560,EFT TIA
November,3, 2017,Friday,VF53195100,EFT TIA
November,3, 2017,Friday,VF53188090,EFT TIA
November,3, 2017,Friday,VF53194760,EFT TIA
November,3, 2017,Friday,VF53194770,EFT TIA
November,3, 2017,Friday,VF53195360,EFT TIA
November,3, 2017,Friday,VF53195750,EFT TIA
January,6, 2016,Wednesday,VF52934630,Pay
January,7, 2016,Thursday,VF52895530,Pay
January,7, 2016,Thursday,VF52938240,Pay
January,7, 2016,Thursday,VF52938200,Pay
January,8, 2016,Friday,VF52874860,Pay
January,8, 2016,Friday,VF52913650,Pay
January,8, 2016,Friday,VF52903200,Pay
January,8, 2016,Friday,VF52895490,Pay
January,8, 2016,Friday,VF52930150,Pay
January,8, 2016,Friday,VF52926720,Pay
January,8, 2016,Friday,VF52938760,Pay
January,11, 2016,Monday,VF52918470,Pay
January,11, 2016,Monday,VF52933320,Pay
January,11, 2016,Monday,VF52909660,Pay
January,11, 2016,Monday,VF52921460,Pay
January,11, 2016,Monday,VF52923890,Pay
January,11, 2016,Monday,VF52928650,Pay
January,11, 2016,Monday,VF52924440,Pay
January,11, 2016,Monday,VF52918470,Pay
January,12, 2016,Tuesday,VF52938270,Pay
January,12, 2016,Tuesday,VF52921370,Pay
January,12, 2016,Tuesday,VF52933200,Pay
January,12, 2016,Tuesday,VF52919160,Pay
January,13, 2016,Wednesday,VF52928450,Pay
January,13, 2016,Wednesday,VF52925560,Pay
January,13, 2016,Wednesday,VF52901770,Pay
January,13, 2016,Wednesday,VF52929920,Pay
January,13, 2016,Wednesday,VF52928450,Pay
January,13, 2016,Wednesday,VF52915720,Pay
January,13, 2016,Wednesday,VF52936990,Pay
January,13, 2016,Wednesday,VF52911770,Pay
January,13, 2016,Wednesday,VF52906070,Pay EFT
January,14, 2016,Thursday,VF52901430,Pay
January,14, 2016,Thursday,VF52938690,Pay
January,14, 2016,Thursday,VF52928940,Pay
January,15, 2016,Friday,VF52937810,Pay
January,15, 2016,Friday,VF52906020,Pay
January,15, 2016,Friday,VF52901820,Pay
January,25, 2016,Monday,VF52920380,Pay
January,25, 2016,Monday,VF52932370,Pay
January,25, 2016,Monday,VF52930920,Pay
January,25, 2016,Monday,VF52927850,Pay EFT
January,26, 2016,Tuesday,VF52938310,Pay
January,26, 2016,Tuesday,VF52937820,Pay
January,26, 2016,Tuesday,VF52914700,Pay EFT
January,26, 2016,Tuesday,VF52905950,Pay EFT
January,26, 2016,Tuesday,VF52942090,Pay
January,26, 2016,Tuesday,VF52942090,Pay
January,27, 2016,Wednesday,VF52937280,Pay
January,27, 2016,Wednesday,VF52945490,Pay
January,27, 2016,Wednesday,VF52940170,Pay
January,27, 2016,Wednesday,VF52925660,Pay
January,28, 2016,Thursday,VF52915380,Pay
January,28, 2016,Thursday,VF52933230,Pay
January,28, 2016,Thursday,VF52874190,Pay
January,28, 2016,Thursday,VF52934210,Pay EFT
January,29, 2016,Friday,VF52898930,Pay
January,29, 2016,Friday,VF52906280,Pay
January,29, 2016,Friday,VF52914620,Pay
January,29, 2016,Friday,VF52935150,Pay
January,29, 2016,Friday,VF52910760,Pay EFT
January,29, 2016,Friday,VF52942900,Pay EFT
February,1, 2016,Monday,VF52915600,Pay
February,1, 2016,Monday,VF52929730,Pay
February,1, 2016,Monday,VF52892580,Pay
February,3, 2016,Wednesday,VF52937580,Pay
February,3, 2016,Wednesday,VF52938110,Pay
February,3, 2016,Wednesday,VF52945390,Pay
February,3, 2016,Wednesday,VF52935660,Pay
February,4, 2016,Thursday,VF52938450,Pay EFT
February,5, 2016,Friday,VF52938890,Pay
February,5, 2016,Friday,VF52934430,Pay EFT
February,8, 2016,Monday,VF52925260,Pay
February,8, 2016,Monday,VF52937060,Pay
February,9, 2016,Tuesday,VF52908390,Pay
February,10, 2016,Wednesday,VF52931230,Pay
February,10, 2016,Wednesday,VF52918620,Pay EFT
February,10, 2016,Wednesday,VF52940420,Pay
February,10, 2016,Wednesday,VF52929820,Pay
February,11, 2016,Thursday,VF52915250,Pay
February,12, 2016,Friday,VF52934310,Pay
February,12, 2016,Friday,VF52944630,Pay
February,12, 2016,Friday,VF52932280,Pay
February,16, 2016,Tuesday,VF52891080,Pay
February,16, 2016,Tuesday,VF52937170,Pay
February,16, 2016,Tuesday,VF52943210,Pay
February,17, 2016,Wednesday,VF52944750,Pay
February,17, 2016,Wednesday,VF52945790,Pay
February,17, 2016,Wednesday,VF52939170,Pay
February,17, 2016,Wednesday,VF52945450,Pay
February,17, 2016,Wednesday,VF52943490,Pay
February,18, 2016,Thursday,VF52913710,Pay
February,18, 2016,Thursday,VF52923040,Pay
February,18, 2016,Thursday,VF52945570,Pay EFT
February,18, 2016,Thursday,VF52890350,Pay
February,19, 2016,Friday,VF52928680,Pay
February,23, 2016,Tuesday,VF52918290,Pay
February,24, 2016,Wednesday,VF52937320,Pay
February,24, 2016,Wednesday,VF52886750,Pay
February,25, 2016,Thursday,VF52948920,Pay
February,25, 2016,Thursday,VF52948930,Pay
February,25, 2016,Thursday,VF52947130,Pay
February,25, 2016,Thursday,VF52927700,Pay
February,29, 2016,Monday,VF52935700,Pay
February,29, 2016,Monday,VF52920780,Pay
March,1, 2016,Tuesday,VF52945210,Pay
March,1, 2016,Tuesday,VF52932430,Pay
March,2, 2016,Wednesday,VF52949480,Pay
March,2, 2016,Wednesday,VF52941560,Pay
March,2, 2016,Wednesday,VF52817310,Pay
March,3, 2016,Thursday,VF52942280,Pay
March,3, 2016,Thursday,VF52924380,Pay EFT
March,3, 2016,Thursday,VF52936080,Pay
March,4, 2016,Friday,VF52909460,Pay
March,7, 2016,Monday,VF52940750,Pay
March,7, 2016,Monday,VF52940160,Pay
March,8, 2016,Tuesday,VF52954980,Pay
March,8, 2016,Tuesday,VF52930320,Pay
March,8, 2016,Tuesday,VF52958240,Pay
March,9, 2016,Wednesday,VF52919900,Pay
March,9, 2016,Wednesday,VF76043830,Pay
March,10, 2016,Thursday,VF52933920,Pay
March,11, 2016,Friday,VF52948670,Pay
March,11, 2016,Friday,VF52934520,Pay
March,11, 2016,Friday,VF52964290,Pay
March,15, 2016,Tuesday,VF52960300,Pay
March,16, 2016,Wednesday,VF52947790,Pay
March,17, 2016,Thursday,VF52929200,Pay
March,18, 2016,Friday,VF52964470,Pay
March,18, 2016,Friday,VF52963400,Pay EFT
March,22, 2016,Tuesday,VF52930850,Pay EFT
March,22, 2016,Tuesday,VF52937270,Pay
March,23, 2016,Wednesday,VF52944820,Pay EFT
March,28, 2016,Monday,VF52950700,Pay
March,28, 2016,Monday,VF52957790,Pay
March,29, 2016,Tuesday,VF52931550,Pay
March,29, 2016,Tuesday,VF52947670,Pay
March,29, 2016,Tuesday,VF52905770,Pay
March,29, 2016,Tuesday,VF52957410,Pay
March,29, 2016,Tuesday,VF52960700,Pay
March,29, 2016,Tuesday,VF52952000,Pay
March,30, 2016,Wednesday,VF52963710,Pay
March,30, 2016,Wednesday,VF52963940,Pay
March,30, 2016,Wednesday,VF52916270,Pay EFT
April,1, 2016,Friday,VF52957180,Pay EFT
April,1, 2016,Friday,VF52929900,Pay
April,1, 2016,Friday,VF52945240,Pay EFT
April,1, 2016,Friday,VF52965480,Pay
April,1, 2016,Friday,VF52949090,Pay
April,1, 2016,Friday,VF52954420,Pay EFT
April,6, 2016,Wednesday,VF52948260,Pay
April,11, 2016,Monday,VF52947830,Pay
April,11, 2016,Monday,VF52944590,Pay
April,11, 2016,Monday,VF52947490,Pay
April,11, 2016,Monday,VF52913730,Pay
April,13, 2016,Wednesday,VF52922200,Pay
April,14, 2016,Thursday,VF52950690,Pay
April,21, 2016,Thursday,VF52952220,Pay
April,21, 2016,Thursday,VF52935240,Pay
April,22, 2016,Friday,VF52957950,Pay EFT
April,28, 2016,Thursday,VF52964080,Pay
April,28, 2016,Thursday,VF52963130,Pay
April,28, 2016,Thursday,VF52961950,Pay
April,29, 2016,Friday,VF52923120,Pay
April,29, 2016,Friday,VF52972640,Pay
April,29, 2016,Friday,VF52979270,Pay
May,2, 2016,Monday,VF52957950,Pay EFT
May,4, 2016,Wednesday,VF52955850,Pay
May,5, 2016,Thursday,VF52947940,Pay
May,5, 2016,Thursday,VF52957950,Pay
May,6, 2016,Friday,VF52962470,Pay
May,6, 2016,Friday,VF52930950,Pay EFT
May,9, 2016,Monday,VF52936600,Pay EFT
May,9, 2016,Monday,VF52951660,Pay EFT
May,11, 2016,Wednesday,VF52928990,Pay EFT
May,12, 2016,Thursday,VF52964770,Pay EFT
May,16, 2016,Monday,VF52931650,Pay
May,17, 2016,Tuesday,VF52965210,Pay
May,19, 2016,Thursday,VF52978440,Pay
May,20, 2016,Friday,VF52951200,Pay
May,20, 2016,Friday,VF52958440,Pay
May,24, 2016,Tuesday,VF52965590,Pay
May,24, 2016,Tuesday,VF52945890,Pay
May,25, 2016,Wednesday,VF52941920,Pay
May,26, 2016,Thursday,VF52969770,Pay EFT
May,27, 2016,Friday,VF52970460,Pay
May,27, 2016,Friday,VF52969710,Pay
May,27, 2016,Friday,VF52975790,Pay
June,1, 2016,Wednesday,VF52964770,Pay EFT
June,8, 2016,Wednesday,VF52978970,Pay
June,10, 2016,Friday,VF52977070,Pay
June,10, 2016,Friday,VF52971160,Pay
June,10, 2016,Friday,VF52978270,Pay
June,15, 2016,Wednesday,VF52982550,Pay EFT
June,17, 2016,Friday,VF52950410,Pay EFT
June,17, 2016,Friday,VF52983020,Pay
June,17, 2016,Friday,VF52978360 ,Pay
June,17, 2016,Friday,VF52979680,Pay
June,23, 2016,Thursday,VF52980980,Pay
June,24, 2016,Friday,VF52962130,Pay
June,27, 2016,Monday,VF52962130,Pay
June,28, 2016,Tuesday,VF52989400,Pay
June,30, 2016,Thursday,VF52983990,Pay
July,1, 2016,Friday,VF52992300,Pay EFT
July,1, 2016,Friday,VF52991510,Pay EFT
July,5, 2016,Tuesday,VF52985870,Pay EFT
July,5, 2016,Tuesday,VF52985880,Pay EFT
July,6, 2016,Wednesday,VF52962360,Pay
July,7, 2016,Thursday,VF52964320,Pay
July,7, 2016,Thursday,VF52993580,Pay
July,7, 2016,Thursday,VF52982360,Pay EFT
July,8, 2016,Friday,VF52977980,Pay EFT
July,8, 2016,Friday,VF52978600,Pay
July,12, 2016,Tuesday,VF52962390,Pay
July,12, 2016,Tuesday,VF52988690,Pay
