Date,Policy #,Queue
"Friday, June 9, 2017",VF53071290,Docattach
"Friday, June 9, 2017",VF53061970,Docattach
"Friday, June 9, 2017",VF53072160,Docattach
"Monday, June 12, 2017",VF53098970,Docattach
"Monday, June 12, 2017",VF53062280,Docattach
"Monday, June 12, 2017",VF53068830,Docattach
"Monday, June 12, 2017",VF53108120,Docattach
"Monday, June 12, 2017",VF53065950,Docattach
"Monday, June 12, 2017",VF53095920,Docattach
"Monday, June 12, 2017",VF53095930,Docattach
"Monday, June 12, 2017",VF53067980,Docattach
"Monday, June 12, 2017",VF53084570,Docattach
"Monday, June 12, 2017",VF53103510,Docattach
"Monday, June 12, 2017",VF53076280,Docattach
"Monday, June 12, 2017",VF53105250,Docattach
"Monday, June 12, 2017",VF53026330,Docattach
"Monday, June 12, 2017",VF53086760,Docattach
"Monday, June 12, 2017",VF53053720,Docattach
"Monday, June 12, 2017",VF53103190,Docattach
"Monday, June 12, 2017",VF53105250,Docattach
"Monday, June 12, 2017",VF53098380,Docattach
"Monday, June 12, 2017",VF53099340,Docattach
"Monday, June 12, 2017",VF53116420,Docattach
"Monday, June 12, 2017",VF53085880,Docattach
"Monday, June 12, 2017",VF53119430,Docattach
"Monday, June 12, 2017",VF53099120,Docattach
"Monday, June 12, 2017",VF53101780,Docattach
"Monday, June 12, 2017",VF53107740,Docattach
"Monday, June 12, 2017",VF53120670,Docattach
"Monday, June 12, 2017",VF53114740,Docattach
"Monday, June 12, 2017",VF53074100,Docattach
"Monday, June 12, 2017",VF53074110,Docattach
"Tuesday, June 13, 2017",VF53107740,Docattach
"Tuesday, June 13, 2017",VF53093570,Docattach
"Tuesday, June 13, 2017",VF53051760,Docattach
"Tuesday, June 13, 2017",VF53051770,Docattach
"Tuesday, June 13, 2017",VF53088220,Docattach
"Tuesday, June 13, 2017",VF53076280,Docattach
"Tuesday, June 13, 2017",VF53047380,Docattach
"Tuesday, June 13, 2017",VF53042670,Docattach
"Tuesday, June 13, 2017",VF53073940,Docattach
"Tuesday, June 13, 2017",VF53105360,Docattach
"Tuesday, June 13, 2017",VF53101330,Docattach
"Tuesday, June 13, 2017",VF53081790,Docattach
"Tuesday, June 13, 2017",VF53083710,Docattach
"Tuesday, June 13, 2017",VF53084030,Docattach
"Tuesday, June 13, 2017",VF53076280,Docattach
"Tuesday, June 13, 2017",VF53042670,Docattach
"Tuesday, June 13, 2017",VF53088220,Docattach
"Tuesday, June 13, 2017",VF53086640,Docattach
"Tuesday, June 13, 2017",VF53077230,Docattach
"Tuesday, June 13, 2017",VF53057300,Docattach
"Tuesday, June 13, 2017",VF53082120,Docattach
"Tuesday, June 13, 2017",VF53070740,Docattach
"Tuesday, June 13, 2017",VF53071290,Docattach
"Tuesday, June 13, 2017",VF52948840,Docattach
"Wednesday, June 14, 2017",VF53073500,Docattach
"Wednesday, June 14, 2017",VF53073490,Docattach
"Wednesday, June 14, 2017",VF53073500,Docattach
"Wednesday, June 14, 2017",VF53091520,Docattach
"Wednesday, June 14, 2017",VF53091520,Docattach
"Wednesday, June 14, 2017",VF53086210,Docattach
"Wednesday, June 14, 2017",VF53099230,Docattach
"Wednesday, June 14, 2017",VF53078600,Docattach
"Wednesday, June 14, 2017",VF53096090,Docattach
"Wednesday, June 14, 2017",VF53069840,Docattach
"Wednesday, June 14, 2017",VF53079650,Docattach
"Wednesday, June 14, 2017",VF53095520,Docattach
"Wednesday, June 14, 2017",VF53088180,Docattach
"Wednesday, June 14, 2017",VF53096170,Docattach
"Wednesday, June 14, 2017",VF53070000,Docattach
"Wednesday, June 14, 2017",VF53117770,Docattach
"Wednesday, June 14, 2017",VF53073940,Docattach
"Wednesday, June 14, 2017",VF53102980,Docattach
"Wednesday, June 14, 2017",VF53062280,Docattach
"Wednesday, June 14, 2017",VF53086370,Docattach
"Wednesday, June 14, 2017",VF53088740,Docattach
"Wednesday, June 14, 2017",VF53069010,Docattach
"Wednesday, June 14, 2017",VF53084030,Docattach
"Wednesday, June 14, 2017",VF53119880,Docattach
"Wednesday, June 14, 2017",VF53100970,Docattach
"Wednesday, June 14, 2017",VF53061360,Docattach
"Wednesday, June 14, 2017",VF53070540,Docattach
"Thursday, June 15, 2017",VF53088220,Docattach
"Thursday, June 15, 2017",VF53073500,Docattach
"Thursday, June 15, 2017",VF53073490,Docattach
"Thursday, June 15, 2017",VF53088220,Docattach
"Thursday, June 15, 2017",VF53101060,Docattach
"Thursday, June 15, 2017",VF53101060,Docattach
"Thursday, June 15, 2017",VF53073500,Docattach
"Thursday, June 15, 2017",VF53061360,Docattach
"Thursday, June 15, 2017",VF53106590,Docattach
"Thursday, June 15, 2017",VF53101460,Docattach
"Thursday, June 15, 2017",VF53073590,Docattach
"Thursday, June 15, 2017",VF53092170,Docattach
"Thursday, June 15, 2017",VF53073590,Docattach
"Thursday, June 15, 2017",VF53083790,Docattach
"Thursday, June 15, 2017",VF53089820,Docattach
"Thursday, June 15, 2017",VF53098690,Docattach
"Thursday, June 15, 2017",VF53065410,Docattach
"Thursday, June 15, 2017",VF53070540,Docattach
"Thursday, June 15, 2017",VF53073590,Docattach
"Thursday, June 15, 2017",VF53079260,Docattach
"Thursday, June 15, 2017",VF53101960,Docattach
"Thursday, June 15, 2017",VF53082490,Docattach
"Thursday, June 15, 2017",VF53117120,Docattach
"Thursday, June 15, 2017",VF53100420,Docattach
"Thursday, June 15, 2017",VF53099110,Docattach
"Thursday, June 15, 2017",VF53097040,Docattach
"Friday, June 16, 2017",VF53053720,Docattach
"Friday, June 16, 2017",VF53088220,Docattach
"Friday, June 16, 2017",VF53106670,Docattach
"Friday, June 16, 2017",VF53109330,Docattach
"Friday, June 16, 2017",VF53078180,Docattach
"Friday, June 16, 2017",VF53106580,Docattach
"Friday, June 16, 2017",VF53096880,Docattach
"Friday, June 16, 2017",VF53095930,Docattach
"Friday, June 16, 2017",VF53097670,Docattach
"Friday, June 16, 2017",VF53097680,Docattach
"Friday, June 16, 2017",VF53100320,Docattach
"Friday, June 16, 2017",VF53103430,Docattach
"Friday, June 16, 2017",VF53078750,Docattach
"Friday, June 16, 2017",VF53082590,Docattach
"Friday, June 16, 2017",VF53082590,Docattach
"Friday, June 16, 2017",VF53069010,Docattach
"Friday, June 16, 2017",VF53089460,Docattach
"Friday, June 16, 2017",VF53104230,Docattach
"Friday, June 16, 2017",VF53129270,Docattach
"Friday, June 16, 2017",VF53052720,Docattach
"Friday, June 16, 2017",VF53057200,Docattach
"Friday, June 16, 2017",VF53099070,Docattach
"Friday, June 16, 2017",VF53109050,Docattach
"Friday, June 16, 2017",VF53107800,Docattach
"Friday, June 16, 2017",VF53103900,Docattach
"Monday, June 19, 2017",VF53088220,Docattach
"Monday, June 19, 2017",VF53047340,Docattach
"Monday, June 19, 2017",VF53103980,Docattach
"Monday, June 19, 2017",VF53098910,Docattach
"Monday, June 19, 2017",VF53106670,Docattach
"Monday, June 19, 2017",VF53106690,Docattach
"Monday, June 19, 2017",VF53116420,Docattach
"Monday, June 19, 2017",VF53119530,Docattach
"Monday, June 19, 2017",VF53115120,Docattach
"Monday, June 19, 2017",VF53055770,Docattach
"Monday, June 19, 2017",VF53077450,Docattach
"Monday, June 19, 2017",VF53077440,Docattach
"Monday, June 19, 2017",VF53106160,Docattach
"Monday, June 19, 2017",VF53086780,Docattach
"Monday, June 19, 2017",VF53119640,Docattach
"Monday, June 19, 2017",VF53118530,Docattach
"Monday, June 19, 2017",VF53086130,Docattach
"Monday, June 19, 2017",VF53086130,Docattach
"Monday, June 19, 2017",VF53086120,Docattach
"Monday, June 19, 2017",VF53106370,Docattach
"Monday, June 19, 2017",VF53115850,Docattach
"Monday, June 19, 2017",VF53086210,Docattach
"Monday, June 19, 2017",VF53118310,Docattach
"Monday, June 19, 2017",VF53105760,Docattach
"Monday, June 19, 2017",VF53096250,Docattach
"Monday, June 19, 2017",VF53052720,Docattach
"Monday, June 19, 2017",VF53082510,Docattach
"Monday, June 19, 2017",VF53116420,Docattach
"Tuesday, June 20, 2017",VF53086120,Docattach
"Tuesday, June 20, 2017",VF53086210,Docattach
"Tuesday, June 20, 2017",VF53086200,Docattach
"Tuesday, June 20, 2017",VF53085250,Docattach
"Tuesday, June 20, 2017",VF53096960,Docattach
"Tuesday, June 20, 2017",VF53105320,Docattach
"Tuesday, June 20, 2017",VF53086200,Docattach
"Tuesday, June 20, 2017",VF53086210,Docattach
"Tuesday, June 20, 2017",VF53086120,Docattach
"Tuesday, June 20, 2017",VF53089300,Docattach
"Tuesday, June 20, 2017",VF53086200,Docattach
"Tuesday, June 20, 2017",VF53086210,Docattach
"Tuesday, June 20, 2017",VF53086120,Docattach
"Tuesday, June 20, 2017",VF53101330,Docattach
"Tuesday, June 20, 2017",VF53090890,Docattach
"Tuesday, June 20, 2017",VF53086200,Docattach
"Friday, June 23, 2017",VF53091160,Docattach
"Friday, June 23, 2017",VF53105940,Docattach
"Friday, June 23, 2017",VF53091160,Docattach
"Friday, June 23, 2017",VF53081000,Docattach
"Friday, June 23, 2017",VF53105410,Docattach
"Friday, June 23, 2017",VF53126100,Docattach
"Friday, June 23, 2017",VF53101670,Docattach
"Friday, June 23, 2017",VF53105040,Docattach
"Friday, June 23, 2017",VF53097580,Docattach
"Friday, June 23, 2017",VF53097080,Docattach
"Friday, June 23, 2017",VF53091360,Docattach
"Friday, June 23, 2017",VF53105340,Docattach
"Friday, June 23, 2017",VF53065250,Docattach
"Friday, June 23, 2017",VF53048080,Docattach
"Friday, June 23, 2017",VF53079730,Docattach
"Friday, June 23, 2017",VF53079730,Docattach
"Friday, June 23, 2017",VF53083720,Docattach
"Friday, June 23, 2017",VF53101670,Docattach
"Friday, June 23, 2017",VF53056300,Docattach
"Friday, June 23, 2017",VF53088020,Docattach
"Friday, June 23, 2017",VF53100940,Docattach
"Friday, June 23, 2017",VF53105160,Docattach
"Friday, June 23, 2017",VF53103820,Docattach
"Friday, June 23, 2017",VF53103370,Docattach
"Friday, June 23, 2017",VF53129270,Docattach
"Friday, June 23, 2017",VF53107700,Docattach
"Friday, June 23, 2017",VF53119530,Docattach
"Friday, June 23, 2017",VF53115200,Docattach
"Friday, June 23, 2017",VF53107990,Docattach
"Monday, June 26, 2017",VF53086360,Docattach
"Monday, June 26, 2017",VF53103820,Docattach
"Monday, June 26, 2017",VF53082520,Docattach
"Monday, June 26, 2017",VF53101420,Docattach
"Monday, June 26, 2017",VF53065920,Docattach
"Monday, June 26, 2017",VF53120670,Docattach
"Monday, June 26, 2017",VF53102750,Docattach
"Monday, June 26, 2017",VF53055500,Docattach
"Monday, June 26, 2017",VF53076590,Docattach
"Monday, June 26, 2017",VF53107700,Docattach
"Monday, June 26, 2017",VF53115380,Docattach
"Monday, June 26, 2017",VF53100450,Docattach
"Monday, June 26, 2017",VF53069590,Docattach
"Monday, June 26, 2017",VF53107700,Docattach
"Monday, June 26, 2017",VF53089440,Docattach
"Monday, June 26, 2017",VF53125210,Docattach
"Monday, June 26, 2017",VF53105950,Docattach
"Monday, June 26, 2017",VF53107700,Docattach
"Monday, June 26, 2017",VF53055500,Docattach
"Monday, June 26, 2017",VF53055500,Docattach
"Monday, June 26, 2017",VF53083720,Docattach
"Monday, June 26, 2017",VF53122640,Docattach
"Monday, June 26, 2017",VF53102730,Docattach
"Monday, June 26, 2017",VF53079090,Docattach
"Monday, June 26, 2017",VF53095630,Docattach
"Monday, June 26, 2017",VF53090890,Docattach
"Monday, June 26, 2017",VF53107850,Docattach
"Monday, June 26, 2017",VF53077070,Docattach
"Monday, June 26, 2017",VF53128360,Docattach
"Tuesday, June 27, 2017",VF53095630,Docattach
"Tuesday, June 27, 2017",VF53067380,Docattach
"Tuesday, June 27, 2017",VF53066430,Docattach
"Tuesday, June 27, 2017",VF53095630,Docattach
"Tuesday, June 27, 2017",VF53099340,Docattach
"Tuesday, June 27, 2017",VF53107230,Docattach
"Tuesday, June 27, 2017",VF53108990,Docattach
"Tuesday, June 27, 2017",VF53092270,Docattach
"Tuesday, June 27, 2017",VF53105950,Docattach
"Tuesday, June 27, 2017",VF53115860,Docattach
"Tuesday, June 27, 2017",VF53103370,Docattach
"Tuesday, June 27, 2017",VF53107850,Docattach
"Tuesday, June 27, 2017",VF53064090,Docattach
"Tuesday, June 27, 2017",VF53102600,Docattach
"Tuesday, June 27, 2017",VF53095820,Docattach
"Tuesday, June 27, 2017",VF53103180,Docattach
"Tuesday, June 27, 2017",VF53092840,Docattach
"Tuesday, June 27, 2017",VF53100940,Docattach
"Tuesday, June 27, 2017",VF53095630,Docattach
"Tuesday, June 27, 2017",VF53107780,Docattach
"Tuesday, June 27, 2017",VF53105940,Docattach
"Tuesday, June 27, 2017",VF53101860,Docattach
"Tuesday, June 27, 2017",VF53100100,Docattach
"Tuesday, June 27, 2017",VF53100100,Docattach
"Tuesday, June 27, 2017",VF53088800,Docattach
"Tuesday, June 27, 2017",VF53096970,Docattach
"Tuesday, June 27, 2017",VF53099730,Docattach
"Tuesday, June 27, 2017",VF53068270,Docattach
"Tuesday, June 27, 2017",VF53079730,Docattach
"Tuesday, June 27, 2017",VF53081000,Docattach
"Tuesday, June 27, 2017",VF53118270,Docattach
"Tuesday, June 27, 2017",VF53116650,Docattach
"Tuesday, June 27, 2017",VF53116850,Docattach
"Wednesday, June 28, 2017",VF53083720,Docattach
"Wednesday, June 28, 2017",VF53102920,Docattach
"Wednesday, June 28, 2017",VF53117500,Docattach
"Wednesday, June 28, 2017",VF53096660,Docattach
"Wednesday, June 28, 2017",VF53107500,Docattach
"Wednesday, June 28, 2017",VF53062370,Docattach
"Wednesday, June 28, 2017",VF53062390,Docattach
"Wednesday, June 28, 2017",VF53062370,Docattach
"Wednesday, June 28, 2017",VF53107500,Docattach
"Wednesday, June 28, 2017",VF53103180,Docattach
"Wednesday, June 28, 2017",VF53067350,Docattach
"Wednesday, June 28, 2017",VF53119400,Docattach
"Wednesday, June 28, 2017",VF53107230,Docattach
"Wednesday, June 28, 2017",VF53126100,Docattach
"Wednesday, June 28, 2017",VF53086360,Docattach
"Wednesday, June 28, 2017",VF53115860,Docattach
"Wednesday, June 28, 2017",VF53077700,Docattach
"Wednesday, June 28, 2017",VF53095590,Docattach
"Wednesday, June 28, 2017",VF53086360,Docattach
"Wednesday, June 28, 2017",VF53092960,Docattach
"Wednesday, June 28, 2017",VF53115070,Docattach
"Wednesday, June 28, 2017",VF53092960,Docattach
"Wednesday, June 28, 2017",VF53099720,Docattach
"Wednesday, June 28, 2017",VF53091710,Docattach
"Wednesday, June 28, 2017",VF53101100,Docattach
"Wednesday, June 28, 2017",VF53106720,Docattach
"Wednesday, June 28, 2017",VF53120520,Docattach
"Wednesday, June 28, 2017",VF53120530,Docattach
"Wednesday, June 28, 2017",VF53086360,Docattach
"Wednesday, June 28, 2017",VF53073660,Docattach
"Wednesday, June 28, 2017",VF53077960,Docattach
"Wednesday, June 28, 2017",VF53092320,Docattach
"Thursday, June 29, 2017",VF53120520,Docattach
"Thursday, June 29, 2017",VF53098210,Docattach
"Thursday, June 29, 2017",VF53093250,Docattach
"Thursday, June 29, 2017",VF53103180,Docattach
"Thursday, June 29, 2017",VF53075750,Docattach
"Thursday, June 29, 2017",VF53088980,Docattach
"Thursday, June 29, 2017",VF53104800,Docattach
"Thursday, June 29, 2017",VF53081130,Docattach
"Thursday, June 29, 2017",VF53071070,Docattach
"Thursday, June 29, 2017",VF53106150,Docattach
"Thursday, June 29, 2017",VF53105050,Docattach
"Thursday, June 29, 2017",VF53093250,Docattach
"Thursday, June 29, 2017",VF53129130,Docattach
"Thursday, June 29, 2017",VF53086140,Docattach
"Thursday, June 29, 2017",VF53103180,Docattach
"Thursday, June 29, 2017",VF53106860,Docattach
"Thursday, June 29, 2017",VF53058210,Docattach
"Thursday, June 29, 2017",VF53115450,Docattach
"Thursday, June 29, 2017",VF53092270,Docattach
"Thursday, June 29, 2017",VF53099280,Docattach
"Thursday, June 29, 2017",VF53103180,Docattach
"Thursday, June 29, 2017",VF53100360,Docattach
"Thursday, June 29, 2017",VF53086360,Docattach
"Thursday, June 29, 2017",VF53115070,Docattach
"Thursday, June 29, 2017",VF53107850,Docattach
"Thursday, June 29, 2017",VF53103180,Docattach
"Thursday, June 29, 2017",VF53102600,Docattach
"Thursday, June 29, 2017",VF53116210,Docattach
"Thursday, June 29, 2017",VF53120520,Docattach
"Thursday, June 29, 2017",VF53103180,Docattach
"Thursday, June 29, 2017",VF53060510,Docattach
"Thursday, June 29, 2017",VF53019640,Docattach
"Thursday, June 29, 2017",VF53098850,Docattach
"Thursday, June 29, 2017",VF53115380,Docattach
"Thursday, June 29, 2017",VF53121210,Docattach
"Thursday, June 29, 2017",VF53108420,Docattach
"Thursday, June 29, 2017",VF53118510,Docattach
"Thursday, June 29, 2017",VF53095590,Docattach
"Friday, June 30, 2017",VF53116390,Docattach
"Friday, June 30, 2017",VF53083130,Docattach
"Friday, June 30, 2017",VF53092960,Docattach
"Friday, June 30, 2017",VF53100940,Docattach
"Friday, June 30, 2017",VF53082590,Docattach
"Friday, June 30, 2017",VF53090230,Docattach
"Friday, June 30, 2017",VF53107850,Docattach
"Friday, June 30, 2017",VF53081800,Docattach
"Friday, June 30, 2017",VF53085260,Docattach
"Friday, June 30, 2017",VF53092960,Docattach
"Friday, June 30, 2017",VF53097020,Docattach
"Friday, June 30, 2017",VF53085240,Docattach
"Friday, June 30, 2017",VF53100100,Docattach
"Friday, June 30, 2017",VF53131530 ,Docattach
"Friday, June 30, 2017",VF53109310,Docattach
"Friday, June 30, 2017",VF53088230,Docattach
"Friday, June 30, 2017",VF53091050,Docattach
"Friday, June 30, 2017",VF53088810,Docattach
"Friday, June 30, 2017",VF53085290,Docattach
"Friday, June 30, 2017",VF53081230,Docattach
"Friday, June 30, 2017",VF53107850,Docattach
"Friday, June 30, 2017",VF53108530,Docattach
"Friday, June 30, 2017",VF53108530,Docattach
"Friday, June 30, 2017",VF53107850,Docattach
"Friday, June 30, 2017",VF53086140,Docattach
"Friday, June 30, 2017",VF53109190,Docattach
"Friday, June 30, 2017",VF53105340,Docattach
"Friday, June 30, 2017",VF53092960,Docattach
"Friday, June 30, 2017",VF53057080,Docattach
"Friday, June 30, 2017",VF53079090,Docattach
"Friday, June 30, 2017",VF53129460,Docattach
"Friday, June 30, 2017",VF53121460,Docattach
"Friday, June 30, 2017",VF53088310,Docattach
"Friday, June 30, 2017",VF53007500,Docattach
"Friday, June 30, 2017",VF53091360,Docattach
"Friday, June 30, 2017",VF53030180,Docattach
"Friday, June 30, 2017",VF53066430,Docattach
"Friday, June 30, 2017",VF53117050,Docattach
"Friday, June 30, 2017",VF53071070,Docattach
"Friday, June 30, 2017",VF53089300,Docattach
"Friday, June 30, 2017",VF53117040,Docattach
"Friday, June 30, 2017",VF53121210,Docattach
"Monday, July 3, 2017",VF53092960,Docattach
"Monday, July 3, 2017",VF53074620,Docattach
"Monday, July 3, 2017",VF53118260,Docattach
"Monday, July 3, 2017",VF53082580,Docattach
"Monday, July 3, 2017",VF53057080,Docattach
"Monday, July 3, 2017",VF53119340,Docattach
"Monday, July 3, 2017",VF53106040,Docattach
"Monday, July 3, 2017",VF53105380,Docattach
"Monday, July 3, 2017",VF53066410,Docattach
"Wednesday, July 5, 2017",VF53088310,Docattach
"Wednesday, July 5, 2017",VF53084490,Docattach
"Wednesday, July 5, 2017",VF53092400,Docattach
"Wednesday, July 5, 2017",VF53095570,Docattach
"Wednesday, July 5, 2017",VF53122110,Docattach
"Wednesday, July 5, 2017",VF53107850,Docattach
"Wednesday, July 5, 2017",VF53059830,Docattach
"Wednesday, July 5, 2017",VF53099610,Docattach
"Wednesday, July 5, 2017",VF53100170,Docattach
"Wednesday, July 5, 2017",VF53081490,Docattach
"Wednesday, July 5, 2017",VF53072680,Docattach
"Wednesday, July 5, 2017",VF53082350,Docattach
"Wednesday, July 5, 2017",VF53056300,Docattach
"Wednesday, July 5, 2017",VF53099970,Docattach
"Wednesday, July 5, 2017",VF53106190,Docattach
"Wednesday, July 5, 2017",VF53091090,Docattach
"Wednesday, July 5, 2017",VF53108720,Docattach
"Wednesday, July 5, 2017",VF53083760,Docattach
"Wednesday, July 5, 2017",VF53107850,Docattach
"Wednesday, July 5, 2017",VF53084490,Docattach
"Wednesday, July 5, 2017",VF53082850,Docattach
"Wednesday, July 5, 2017",VF53108750,Docattach
"Wednesday, July 5, 2017",VF53114960,Docattach
"Wednesday, July 5, 2017",VF53060830,Docattach
"Wednesday, July 5, 2017",VF53061320,Docattach
"Wednesday, July 5, 2017",VF53061460,Docattach
"Wednesday, July 5, 2017",VF53115620,Docattach
"Wednesday, July 5, 2017",VF53115540,Docattach
"Wednesday, July 5, 2017",VF53118890,Docattach
"Thursday, July 6, 2017",VF53085710,Docattach
"Thursday, July 6, 2017",VF53106650,Docattach
"Thursday, July 6, 2017",VF53091500,Docattach
"Thursday, July 6, 2017",VF53078370,Docattach
"Thursday, July 6, 2017",VF53098890,Docattach
"Thursday, July 6, 2017",VF53089720,Docattach
"Thursday, July 6, 2017",VF53108190,Docattach
"Thursday, July 6, 2017",VF53085710,Docattach
"Thursday, July 6, 2017",VF53106650,Docattach
"Thursday, July 6, 2017",VF53108750,Docattach
"Thursday, July 6, 2017",VF53090860,Docattach
"Thursday, July 6, 2017",VF53090870,Docattach
"Thursday, July 6, 2017",VF53099810,Docattach
"Thursday, July 6, 2017",VF53106650,Docattach
"Thursday, July 6, 2017",VF53105940,Docattach
"Thursday, July 6, 2017",VF53108750,Docattach
"Thursday, July 6, 2017",VF53106650,Docattach
"Thursday, July 6, 2017",VF53100940,Docattach
"Thursday, July 6, 2017",VF53105150,Docattach
"Thursday, July 6, 2017",VF53090710,Docattach
"Thursday, July 6, 2017",VF53082440,Docattach
"Thursday, July 6, 2017",VF53067170,Docattach
"Thursday, July 6, 2017",VF53114960,Docattach
"Thursday, July 6, 2017",VF53114960,Docattach
"Thursday, July 6, 2017",VF53085810,Docattach
"Friday, July 7, 2017",VF53105620,Docattach
"Friday, July 7, 2017",VF53122110,Docattach
"Friday, July 7, 2017",VF53092400,Docattach
"Friday, July 7, 2017",VF53108100,Docattach
"Friday, July 7, 2017",VF53108110,Docattach
"Friday, July 7, 2017",VF53096280,Docattach
"Friday, July 7, 2017",VF52991340,Docattach
"Friday, July 7, 2017",VF52991350,Docattach
"Friday, July 7, 2017",VF53123950,Docattach
"Friday, July 7, 2017",VF53056300,Docattach
"Friday, July 7, 2017",VF53107390,Docattach
"Friday, July 7, 2017",VF53107690,Docattach
"Friday, July 7, 2017",VF53127190,Docattach
"Friday, July 7, 2017",VF53118190,Docattach
"Friday, July 7, 2017",VF53065300,Docattach
"Friday, July 7, 2017",VF53065170,Docattach
"Friday, July 7, 2017",VF53122080,Docattach
"Friday, July 7, 2017",VF53055650,Docattach
"Friday, July 7, 2017",VF53104970,Docattach
"Friday, July 7, 2017",VF53105620,Docattach
"Friday, July 7, 2017",VF53084480,Docattach
"Friday, July 7, 2017",VF53052280,Docattach
"Friday, July 7, 2017",VF53076250,Docattach
"Friday, July 7, 2017",VF53105190,Docattach
"Friday, July 7, 2017",VF53104460,Docattach
"Friday, July 7, 2017",VF53105190,Docattach
"Friday, July 7, 2017",VF53127190,Docattach
"Friday, July 7, 2017",VF53127880,Docattach
"Friday, July 7, 2017",VF53127850,Docattach
"Friday, July 7, 2017",VF53131180,Docattach
"Friday, July 7, 2017",VF53105820,Docattach
"Friday, July 7, 2017",VF53120370,Docattach
"Friday, July 7, 2017",VF53100530,Docattach
"Monday, July 10, 2017",VF53092810,Docattach
"Monday, July 10, 2017",VF53108560,Docattach
"Monday, July 10, 2017",VF53119730,Docattach
"Monday, July 10, 2017",VF53119190,Docattach
"Monday, July 10, 2017",VF53108570,Docattach
"Monday, July 10, 2017",VF53098270,Docattach
"Monday, July 10, 2017",VF53120040,Docattach
"Monday, July 10, 2017",VF53098270,Docattach
"Monday, July 10, 2017",VF53122640,Docattach
"Monday, July 10, 2017",VF53123440,Docattach
"Monday, July 10, 2017",VF53125060,Docattach
"Monday, July 10, 2017",VF53082760,Docattach
"Monday, July 10, 2017",VF53129540,Docattach
"Monday, July 10, 2017",VF53066490,Docattach
"Monday, July 10, 2017",VF53099380,Docattach
"Monday, July 10, 2017",VF53059010,Docattach
"Monday, July 10, 2017",VF53121110,Docattach
"Monday, July 10, 2017",VF53122640,Docattach
"Monday, July 10, 2017",VF53122640,Docattach
"Monday, July 10, 2017",VF53106980,Docattach
"Monday, July 10, 2017",VF53093250,Docattach
"Monday, July 10, 2017",VF53085560,Docattach
"Monday, July 10, 2017",VF53073560,Docattach
"Monday, July 10, 2017",VF53106840,Docattach
"Monday, July 10, 2017",VF53104790,Docattach
"Monday, July 10, 2017",VF53104790,Docattach
"Monday, July 10, 2017",VF53108090,Docattach
"Monday, July 10, 2017",VF53124370,Docattach
"Monday, July 10, 2017",VF53105820,Docattach
"Monday, July 10, 2017",VF53108560,Docattach
"Monday, July 10, 2017",VF53098120,Docattach
"Monday, July 10, 2017",VF53099810,Docattach
"Monday, July 10, 2017",VF53077510,Docattach
"Monday, July 10, 2017",VF53082580,Docattach
"Monday, July 10, 2017",VF53095570,Docattach
"Monday, July 10, 2017",VF53108570,Docattach
"Tuesday, July 11, 2017",VF53093250,Docattach
"Tuesday, July 11, 2017",VF53126500,Docattach
"Tuesday, July 11, 2017",VF53086260,Docattach
"Tuesday, July 11, 2017",VF53077540,Docattach
"Tuesday, July 11, 2017",VF53076630,Docattach
"Tuesday, July 11, 2017",VF53081110,Docattach
"Tuesday, July 11, 2017",VF53101380,Docattach
"Tuesday, July 11, 2017",VF53108460,Docattach
"Tuesday, July 11, 2017",VF53108210,Docattach
"Tuesday, July 11, 2017",VF53130430,Docattach
"Tuesday, July 11, 2017",VF53064720,Docattach
"Tuesday, July 11, 2017",VF53089620,Docattach
"Tuesday, July 11, 2017",VF53092510,Docattach
"Tuesday, July 11, 2017",VF53126480,Docattach
"Tuesday, July 11, 2017",VF53100130,Docattach
"Tuesday, July 11, 2017",VF53097860,Docattach
"Tuesday, July 11, 2017",VF53097860,Docattach
"Tuesday, July 11, 2017",VF53123200,Docattach
"Tuesday, July 11, 2017",VF53123030,Docattach
"Tuesday, July 11, 2017",VF53077540,Docattach
"Tuesday, July 11, 2017",VF53089270,Docattach
"Tuesday, July 11, 2017",VF53062960,Docattach
"Tuesday, July 11, 2017",VF53070110,Docattach
"Tuesday, July 11, 2017",VF53108280,Docattach
"Wednesday, July 12, 2017",VF53097860,Docattach
"Wednesday, July 12, 2017",VF53124930,Docattach
"Wednesday, July 12, 2017",VF53082640,Docattach
"Wednesday, July 12, 2017",VF53082630,Docattach
"Wednesday, July 12, 2017",VF53134780,Docattach
"Wednesday, July 12, 2017",VF53124930,Docattach
"Wednesday, July 12, 2017",VF53108560,Docattach
"Wednesday, July 12, 2017",VF53108570,Docattach
"Wednesday, July 12, 2017",VF53072850,Docattach
"Wednesday, July 12, 2017",VF53071880,Docattach
"Wednesday, July 12, 2017",VF53133420,Docattach
"Wednesday, July 12, 2017",VF53106320,Docattach
"Wednesday, July 12, 2017",VF53096210,Docattach
"Wednesday, July 12, 2017",VF53097350,Docattach
"Wednesday, July 12, 2017",VF53107470,Docattach
"Thursday, July 13, 2017",VF53075910,Docattach
"Thursday, July 13, 2017",VF53123810,Docattach
"Thursday, July 13, 2017",VF53084520,Docattach
"Thursday, July 13, 2017",VF53083080,Docattach
"Thursday, July 13, 2017",VF53116760,Docattach
"Thursday, July 13, 2017",VF53083080,Docattach
"Thursday, July 13, 2017",VF53122210,Docattach
"Thursday, July 13, 2017",VF53076500,Docattach
"Thursday, July 13, 2017",VF53085560,Docattach
