Date,Policy #,Processing Done
"Monday, July 15, 2019",VF53445490,Paycase
"Monday, July 15, 2019",VF53476230,Paycase
"Monday, July 15, 2019",VF53476220,Paycase
"Tuesday, July 16, 2019",VP66355210,Reissue
"Tuesday, July 16, 2019",VF53483400,Docattach
"Tuesday, July 16, 2019",VM70001160,Docattach
"Tuesday, July 16, 2019",VF53467170 ,Docattach
"Tuesday, July 16, 2019",VF53473360,Docattach
"Tuesday, July 16, 2019",VF53480390,Paycase
"Tuesday, July 16, 2019",VF53426540 ,Docattach
"Tuesday, July 16, 2019",VF53456590,Docattach
"Tuesday, July 16, 2019",VP66346540,Docattach
"Tuesday, July 16, 2019",VF53473360,Docattach
"Tuesday, July 16, 2019",VF53484320,EFT TIA
"Tuesday, July 16, 2019",VP66360870,Docattach
"Tuesday, July 16, 2019",VF53448510,Paycase
"Tuesday, July 16, 2019",VF53464760,Paycase
"Tuesday, July 16, 2019",VF53433270,Docattach
"Tuesday, July 16, 2019",VF53481510,Paycase
"Tuesday, July 16, 2019",VP66359610,Docattach
"Tuesday, July 16, 2019",VF53424430,Docattach
"Tuesday, July 16, 2019",VF53445530,Paycase
"Wednesday, July 17, 2019",VF53485140,Pre Internal
"Wednesday, July 17, 2019",VF53443880,Docattach
"Wednesday, July 17, 2019",VP66357050,Docattach
"Wednesday, July 17, 2019",VF53464400,Reissue
"Wednesday, July 17, 2019",VP66357890,Paycase
"Wednesday, July 17, 2019",VF53459340,Docattach
"Wednesday, July 17, 2019",VF53475210,Docattach
"Wednesday, July 17, 2019",VF53449480,Apply Check
"Wednesday, July 17, 2019",VF53455720,Docattach
"Wednesday, July 17, 2019",LTC5335200,Docattach
"Wednesday, July 17, 2019",VF53446500,Apply Check
"Wednesday, July 17, 2019",VF53484620,EFT TIA
"Wednesday, July 17, 2019",VF53472680,Paycase
"Wednesday, July 17, 2019",VP66357120,Docattach
"Wednesday, July 17, 2019",VF53470110,Paycase
"Wednesday, July 17, 2019",VM60004040,Docattach
"Wednesday, July 17, 2019",VF53465750,Docattach
"Wednesday, July 17, 2019",VF53435930,Docattach
"Wednesday, July 17, 2019",VF53439180,Docattach
"Wednesday, July 17, 2019",VF53427510,Docattach
"Thursday, July 18, 2019",VF53464400,Reissue
"Thursday, July 18, 2019",VP66360270,Apply Check
"Thursday, July 18, 2019",VF53454340,Apply Check
"Thursday, July 18, 2019",VF53454370,Apply Check
"Thursday, July 18, 2019",VF53475470,Docattach
"Thursday, July 18, 2019",VF53447960,Paycase
"Thursday, July 18, 2019",VP66357440,Docattach
"Thursday, July 18, 2019",VF53466140,Paycase
"Thursday, July 18, 2019",VF53451580,Docattach
"Thursday, July 18, 2019",VF53485710,Pre Internal
"Thursday, July 18, 2019",VF53446500,Reissue
"Thursday, July 18, 2019",VF53479340,Paycase
"Thursday, July 18, 2019",VF53476390,Docattach
"Thursday, July 18, 2019",VF53463430,Docattach
"Thursday, July 18, 2019",VF53475460,Docattach
"Thursday, July 18, 2019",VF53483050,Docattach
"Thursday, July 18, 2019",VF53427490,Reissue
"Thursday, July 18, 2019",VF53452800,Docattach
"Friday, July 19, 2019",VF53427490,Reissue
"Friday, July 19, 2019",VF53446500,Reissue
"Friday, July 19, 2019",VF53479340,Docattach
"Friday, July 19, 2019",VF53454460,Docattach
"Friday, July 19, 2019",VF53480390,Docattach
"Friday, July 19, 2019",VF53473130,Docattach
"Friday, July 19, 2019",VF53454470,Docattach
"Friday, July 19, 2019",VF53438330,Docattach
"Friday, July 19, 2019",VF53433780,Docattach
"Friday, July 19, 2019",VF53464180,Docattach
"Friday, July 19, 2019",VF53451140,Docattach
"Friday, July 19, 2019",VF53466030,Paycase
"Friday, July 19, 2019",VF53434190,Paycase
"Friday, July 19, 2019",VF53434210,Paycase
"Friday, July 19, 2019",VF53486490,Apply Check
"Friday, July 19, 2019",VF53476080,Paycase
"Friday, July 19, 2019",VF53458560,Docattach
"Friday, July 19, 2019",VF53471220,Paycase
"Friday, July 19, 2019",VF53486810,Docattach
"Friday, July 19, 2019",VF53486800,Apply Check
"Friday, July 19, 2019",VP66363580,Docattach
"Friday, July 19, 2019",VF53387940,Docattach
"Friday, July 19, 2019",VF53458960,Docattach
"Friday, July 19, 2019",VF53471610,Docattach
"Monday, July 22, 2019",VF53427490,Reissue
"Monday, July 22, 2019",VF53434190,Paycase
"Monday, July 22, 2019",VF53460590,Docattach
"Monday, July 22, 2019",VP66361050,Docattach
"Monday, July 22, 2019",VF53453410,Docattach
"Monday, July 22, 2019",VP66357200,Reissue
"Monday, July 22, 2019",VP66362100,Docattach
"Monday, July 22, 2019",VF53486270,Pre Internal
"Monday, July 22, 2019",VF53478220,Docattach
"Monday, July 22, 2019",VF53469930,Docattach
"Monday, July 22, 2019",VF53416120,Docattach
"Monday, July 22, 2019",VF53478220,Docattach
"Monday, July 22, 2019",VP66361750,Docattach
"Monday, July 22, 2019",VF53446790,Docattach
"Monday, July 22, 2019",VF53416120,Docattach
"Monday, July 22, 2019",VF53438810,Docattach
"Monday, July 22, 2019",VP66356730 ,Docattach
"Monday, July 22, 2019",VF53438880,Docattach
"Monday, July 22, 2019",VF53449590,Docattach
"Monday, July 22, 2019",VF53476710,Docattach
"Tuesday, July 23, 2019",VF53478220,Docattach
"Tuesday, July 23, 2019",VP66357200,Reissue
"Tuesday, July 23, 2019",VF53427490,Reissue
"Tuesday, July 23, 2019",VF53434190,Paycase
"Tuesday, July 23, 2019",VP66361050,Docattach
"Tuesday, July 23, 2019",VF53460590,Docattach
"Tuesday, July 23, 2019",VF53468630,Docattach
"Tuesday, July 23, 2019",VP66363570,Docattach
"Tuesday, July 23, 2019",VF53474000,Docattach
"Tuesday, July 23, 2019",VP66356730,Reissue
"Tuesday, July 23, 2019",VF53487600,Pre Internal
"Tuesday, July 23, 2019",VF53346390,Docattach
"Tuesday, July 23, 2019",VF53457410,Docattach
"Tuesday, July 23, 2019",VF53463960,Docattach
"Tuesday, July 23, 2019",VF53481710,Paycase
"Tuesday, July 23, 2019",VF53433850,Docattach
"Tuesday, July 23, 2019",VP66365620,Paycase
"Tuesday, July 23, 2019",VF53460920,Reissue
"Tuesday, July 23, 2019",VF53461650,Docattach
"Tuesday, July 23, 2019",VF53469620,Docattach
"Tuesday, July 23, 2019",VF53478100,Paycase
"Wednesday, July 24, 2019",VF53460920,Reissue
"Wednesday, July 24, 2019",VP66363570,Docattach
"Wednesday, July 24, 2019",VP66356730,Reissue
"Wednesday, July 24, 2019",VF53446500,Docattach
"Wednesday, July 24, 2019",VF53487980,EFT TIA
"Wednesday, July 24, 2019",VF53438860,Docattach
"Wednesday, July 24, 2019",VP66357850,Reissue
"Wednesday, July 24, 2019",VF53487920,EFT TIA
"Wednesday, July 24, 2019",VF53460590,Docattach
"Wednesday, July 24, 2019",VF53408280,Reissue
"Wednesday, July 24, 2019",VF53488040,EFT TIA
"Wednesday, July 24, 2019",VF53425020,Docattach
"Wednesday, July 24, 2019",VP66358760,Reissue
"Wednesday, July 24, 2019",VF53479340,Docattach
"Wednesday, July 24, 2019",VF53453020,Docattach
"Wednesday, July 24, 2019",VF53449580,Docattach
"Wednesday, July 24, 2019",VF53463480,Reissue
"Wednesday, July 24, 2019",VF53449580,Docattach
"Wednesday, July 24, 2019",VF53413540,Docattach
"Wednesday, July 24, 2019",VF53420150,Docattach
"Wednesday, July 24, 2019",VF53446150,Docattach
"Thursday, July 25, 2019",VF53408280,Reissue
"Thursday, July 25, 2019",VF53460920,Reissue
"Thursday, July 25, 2019",VP66357850,Reissue
"Thursday, July 25, 2019",VF53463480,Reissue
"Thursday, July 25, 2019",VF53463480,Refund
"Thursday, July 25, 2019",VP66358760,Reissue
"Thursday, July 25, 2019",VF53479340,Docattach
"Thursday, July 25, 2019",VF53419200,Docattach
"Thursday, July 25, 2019",VF53432860,Docattach
"Thursday, July 25, 2019",VF53485500,Docattach
"Thursday, July 25, 2019",VF53488270,Pre Internal
"Thursday, July 25, 2019",VF53460590,Docattach
"Thursday, July 25, 2019",VP66363570,Docattach
"Thursday, July 25, 2019",VF53480390,Reissue
"Thursday, July 25, 2019",VF53487690,Apply Check
"Friday, July 26, 2019",VF53480390,Reissue
"Friday, July 26, 2019",VP66363570,Docattach
"Friday, July 26, 2019",VP66362270,Docattach
"Friday, July 26, 2019",VF53440350,Docattach
"Friday, July 26, 2019",VF53473580,Docattach
"Friday, July 26, 2019",VF53446790,Docattach
"Friday, July 26, 2019",VF53485500,Docattach
"Friday, July 26, 2019",VF53468610,Docattach
"Friday, July 26, 2019",VF53460920,Docattach
"Friday, July 26, 2019",VF53459890,Docattach
"Friday, July 26, 2019",VF53464130,Docattach
"Friday, July 26, 2019",VF53473850,Paycase
"Friday, July 26, 2019",VF53474570,Docattach
"Friday, July 26, 2019",VP66363220,Paycase
"Friday, July 26, 2019",VF53466310,Docattach
"Friday, July 26, 2019",VF53451240,Docattach
"Friday, July 26, 2019",VP66359800,Paycase
"Friday, July 26, 2019",VF53467500,Docattach
"Friday, July 26, 2019",VF53470410,Docattach
"Friday, July 26, 2019",VF53459060,Paycase
"Friday, July 26, 2019",VF53481740,Docattach
"Friday, July 26, 2019",VF53477560,Paycase
"Monday, July 29, 2019",VM60003970,Docattach
"Monday, July 29, 2019",VF53460740,Docattach
"Monday, July 29, 2019",VM60003970,Docattach
"Monday, July 29, 2019",VF53459890,Reissue
"Monday, July 29, 2019",VF53455780,Paycase
"Monday, July 29, 2019",VF53489710,Apply Check
"Monday, July 29, 2019",VF53453520,Docattach
"Monday, July 29, 2019",VF53457520,Apply Check
"Monday, July 29, 2019",VF53489310,Pre Internal
"Monday, July 29, 2019",VF53410230,Docattach
"Monday, July 29, 2019",VF53459070,Docattach
"Monday, July 29, 2019",VF53482660,EFT TIA
"Monday, July 29, 2019",VF53443880,Docattach
"Monday, July 29, 2019",VF53442800 ,Docattach
"Monday, July 29, 2019",VF53464400,Docattach
"Monday, July 29, 2019",VF53437350,Docattach
"Monday, July 29, 2019",VF53464740,Paycase
"Monday, July 29, 2019",VF53450140,Docattach
"Monday, July 29, 2019",VF53455480,Docattach
"Monday, July 29, 2019",VF53459460,Docattach
"Monday, July 29, 2019",VF53452940,Docattach
"Monday, July 29, 2019",VF53464340,Docattach
"Monday, July 29, 2019",VF53489600,EFT TIA
"Monday, July 29, 2019",VP66361370,Paycase
"Tuesday, July 30, 2019",VF53459890,Reissue
"Tuesday, July 30, 2019",VF53464740,Paycase
"Tuesday, July 30, 2019",VF53442700,Reissue
"Tuesday, July 30, 2019",VM60003980,Docattach
"Tuesday, July 30, 2019",VM60003940,Docattach
"Tuesday, July 30, 2019",VM60003980,Docattach
"Tuesday, July 30, 2019",VF53477570,Paycase
"Tuesday, July 30, 2019",VP66365390,Paycase
"Tuesday, July 30, 2019",VF53456500,Paycase
"Tuesday, July 30, 2019",VF53447210,Paycase
"Tuesday, July 30, 2019",VF53454340,Reissue
"Tuesday, July 30, 2019",VF53424430,Docattach
"Tuesday, July 30, 2019",VF53439330,Docattach
"Tuesday, July 30, 2019",VF53487690,Apply Check
"Tuesday, July 30, 2019",VF53490140,EFT TIA
"Tuesday, July 30, 2019",VF53489840,EFT TIA
"Tuesday, July 30, 2019",VF53490110,EFT TIA
"Tuesday, July 30, 2019",VF53437840,Docattach
"Tuesday, July 30, 2019",VP66364940,Docattach
"Wednesday, July 31, 2019",VP66365390,Paycase
"Wednesday, July 31, 2019",VF53454340,Reissue
"Wednesday, July 31, 2019",VM60003940,Docattach
"Wednesday, July 31, 2019",VF53489190,EFT TIA
"Wednesday, July 31, 2019",VF53468590,Apply Check
"Wednesday, July 31, 2019",VF53466040,Paycase
"Wednesday, July 31, 2019",VF53490610,EFT TIA
"Wednesday, July 31, 2019",VF53462170,Docattach
"Wednesday, July 31, 2019",VF53490470,Pre Internal
"Wednesday, July 31, 2019",VF53490720,EFT TIA
"Wednesday, July 31, 2019",VF53489830,EFT TIA
"Wednesday, July 31, 2019",VF53479340,Docattach
"Wednesday, July 31, 2019",VF53469980 ,Docattach
"Wednesday, July 31, 2019",VF53490470,Pre Internal
"Wednesday, July 31, 2019",VF53457010,Docattach
"Wednesday, July 31, 2019",VF53463940,Docattach
"Wednesday, July 31, 2019",VF53440140,Docattach
"Wednesday, July 31, 2019",VF53490950,EFT TIA
"Wednesday, July 31, 2019",VF53463940 ,Docattach
"Wednesday, July 31, 2019",VF53481960 ,Docattach
"Wednesday, July 31, 2019",VF53444160,Docattach
"Thursday, August 1, 2019",VM60004020,Docattach
"Thursday, August 1, 2019",VM60004030,Docattach
"Thursday, August 1, 2019",VF53485080,Docattach
"Thursday, August 1, 2019",VF53482380,Paycase
"Thursday, August 1, 2019",VF53486000,Paycase
"Thursday, August 1, 2019",VF53433330,Paycase
"Thursday, August 1, 2019",VF53374870,Docattach
"Thursday, August 1, 2019",VF53447930,Reissue
"Thursday, August 1, 2019",VF53472820,Docattach
"Friday, August 2, 2019",VF53447930,Reissue
"Friday, August 2, 2019",VF53471960,Reissue
"Friday, August 2, 2019",VF53460920,Refund
"Friday, August 2, 2019",VF53451480,Docattach
"Friday, August 2, 2019",VF53461860,Docattach
"Friday, August 2, 2019",VP66362070,Docattach
"Friday, August 2, 2019",VP66365620,Docattach
"Friday, August 2, 2019",VF53461860 ,Docattach
"Friday, August 2, 2019",VP66349080,Docattach
"Friday, August 2, 2019",VF53463510,Docattach
"Friday, August 2, 2019",VF53428270,Docattach
"Friday, August 2, 2019",VF53484610,Paycase
"Friday, August 2, 2019",VF53480690,Paycase
"Monday, August 5, 2019",VP66363550,Docattach
"Monday, August 5, 2019",VF53458320,Docattach
"Monday, August 5, 2019",VF53468860,Docattach
"Monday, August 5, 2019",VF53463120,Apply Check
"Monday, August 5, 2019",VF53468020,Docattach
"Monday, August 5, 2019",VF53459890 ,Docattach
"Monday, August 5, 2019",VP66363570,Docattach
"Monday, August 5, 2019",VF53468860,Docattach
"Monday, August 5, 2019",VF53454460,Docattach
"Monday, August 5, 2019",VF53460740,Docattach
"Monday, August 5, 2019",VF53480080,Docattach
"Monday, August 5, 2019",VF53479940,Docattach
"Monday, August 5, 2019",VF53473600,Paycase
"Monday, August 5, 2019",VF53453710 ,Docattach
"Monday, August 5, 2019",VF53471690 ,Docattach
"Tuesday, August 6, 2019",VF53473600,Paycase
"Tuesday, August 6, 2019",VF53468860,Docattach
"Tuesday, August 6, 2019",VF53458320,Docattach
"Tuesday, August 6, 2019",VF53468020,Docattach
"Tuesday, August 6, 2019",VF53475700,Docattach
"Tuesday, August 6, 2019",VF53464050 ,Docattach
"Tuesday, August 6, 2019",VF53462120,Apply Check
"Tuesday, August 6, 2019",VF53455990 ,Docattach
"Tuesday, August 6, 2019",VF53365750 ,Docattach
"Tuesday, August 6, 2019",VF53460740,Docattach
"Tuesday, August 6, 2019",VF53451000,Docattach
"Tuesday, August 6, 2019",VF53477780,Docattach
"Tuesday, August 6, 2019",VP66357230,Docattach
"Tuesday, August 6, 2019",VP66359290 ,Docattach
"Tuesday, August 6, 2019",VF53468860,Docattach
"Tuesday, August 6, 2019",VF53492710,Pre Internal
"Tuesday, August 6, 2019",VF53432440,Docattach
"Tuesday, August 6, 2019",VP66361740,Paycase
"Tuesday, August 6, 2019",VF53481450,Paycase
"Tuesday, August 6, 2019",VF53469240,Reissue
"Tuesday, August 6, 2019",VF53469840,Paycase
"Tuesday, August 6, 2019",VP66364460,Reissue
"Tuesday, August 6, 2019",VP66360040,Reissue
"Tuesday, August 6, 2019",VP66357030,Reissue
"Wednesday, August 7, 2019",VF53469240,Reissue
"Wednesday, August 7, 2019",VP66364460,Reissue
"Wednesday, August 7, 2019",VP66360040,Reissue
"Wednesday, August 7, 2019",VP66357030,Reissue
"Wednesday, August 7, 2019",VF53462120,Paycase
"Wednesday, August 7, 2019",VF53476920,Docattach
"Wednesday, August 7, 2019",VF53493530,Apply Check
"Wednesday, August 7, 2019",VF53493040,EFT TIA
"Wednesday, August 7, 2019",VM60004000,Docattach
"Wednesday, August 7, 2019",VM60003960,Docattach
"Wednesday, August 7, 2019",VM60004000,Docattach
"Wednesday, August 7, 2019",VF53493110,EFT TIA
"Wednesday, August 7, 2019",VF53483400 ,Docattach
"Wednesday, August 7, 2019",VF53466800,Docattach
"Wednesday, August 7, 2019",VF53467570,Docattach
"Wednesday, August 7, 2019",VP66366600,Paycase
"Wednesday, August 7, 2019",VP66358680,Docattach
"Wednesday, August 7, 2019",VF53493530,Apply Check
"Wednesday, August 7, 2019",VF53493320,EFT TIA
"Wednesday, August 7, 2019",VF53460800,Docattach
"Wednesday, August 7, 2019",VF53482550,Docattach
"Wednesday, August 7, 2019",VF53461470,Docattach
"Wednesday, August 7, 2019",VF53463560,Docattach
"Wednesday, August 7, 2019",VF53379310,Docattach
"Wednesday, August 7, 2019",VF53456200,Docattach
"Wednesday, August 7, 2019",VF53457640 ,Docattach
"Wednesday, August 7, 2019",VF53484240 ,Docattach
"Thursday, August 8, 2019",VF53451240 ,Docattach
"Thursday, August 8, 2019",VF53451480,Docattach
"Thursday, August 8, 2019",VF53445110,Docattach
"Thursday, August 8, 2019",VF53468110,Docattach
"Thursday, August 8, 2019",VF53471230,Docattach
"Thursday, August 8, 2019",VF53468760 ,Docattach
"Thursday, August 8, 2019",VF53435830,Reissue
"Thursday, August 8, 2019",VP66365540,Apply Check
"Thursday, August 8, 2019",VF53490350,Apply Check
"Thursday, August 8, 2019",VF53455680,Docattach
"Thursday, August 8, 2019",VF53487400 ,Docattach
"Thursday, August 8, 2019",VF53478560,Docattach
"Thursday, August 8, 2019",VF53480230,Docattach
"Thursday, August 8, 2019",VF53457680,Docattach
"Thursday, August 8, 2019",VF53482410,Docattach
"Friday, August 9, 2019",VP66362270,Docattach
"Friday, August 9, 2019",VF53445110,Docattach
"Friday, August 9, 2019",VF53494260,EFT TIA
"Friday, August 9, 2019",VF53466040,Docattach
"Friday, August 9, 2019",VF53484610,Docattach
"Friday, August 9, 2019",VF53436310,Docattach
"Friday, August 9, 2019",VF53494080,EFT TIA
"Friday, August 9, 2019",VF53409720,Docattach
"Friday, August 9, 2019",VF53485080,Docattach
"Friday, August 9, 2019",VF53482390,Docattach
"Friday, August 9, 2019",VF53448940,Apply Check
"Friday, August 9, 2019",VF53449380,Docattach
"Friday, August 9, 2019",VF53494630,Pre Internal
"Friday, August 9, 2019",VF53468860,Docattach
"Friday, August 9, 2019",VF53464070,Paycase
"Friday, August 9, 2019",VF53483400,Docattach
"Friday, August 9, 2019",VF53471670,Paycase
"Friday, August 9, 2019",VF53494420,Apply Check
"Friday, August 9, 2019",VF53465810,Docattach
"Friday, August 9, 2019",VF53442700,Docattach
"Friday, August 9, 2019",VP66366760,Docattach
"Friday, August 9, 2019",VF53467980,Docattach
"Monday, August 12, 2019",VF53465810,SIT set up
"Monday, August 12, 2019",VM60004030,Docattach
"Monday, August 12, 2019",VF53346390,Docattach
"Monday, August 12, 2019",VF53480080,Docattach
"Monday, August 12, 2019",VF53479940,Docattach
"Monday, August 12, 2019",VP66358640,Docattach
"Monday, August 12, 2019",VF53484610,Docattach
"Monday, August 12, 2019",VF53480950,Docattach
"Monday, August 12, 2019",VM60004030,Docattach
"Monday, August 12, 2019",VF53469150,Paycase
"Monday, August 12, 2019",VP66356450,Apply Check
"Monday, August 12, 2019",VP66362170 ,Docattach
"Monday, August 12, 2019",VP66359190,Paycase
"Monday, August 12, 2019",VF53495080,Pre Internal
"Monday, August 12, 2019",VF53463520,Paycase
"Monday, August 12, 2019",VF53495040,EFT TIA
"Monday, August 12, 2019",VF53481900 ,Docattach
"Monday, August 12, 2019",VF53485370,Docattach
"Tuesday, August 13, 2019",VF53407040,Docattach
"Tuesday, August 13, 2019",VF53485370,Docattach
"Tuesday, August 13, 2019",VF53445110,Docattach
"Tuesday, August 13, 2019",VF53449820,Paycase
"Tuesday, August 13, 2019",VF53477410,Paycase
"Tuesday, August 13, 2019",VF53465730,Docattach
"Tuesday, August 13, 2019",VF53487700,Docattach
"Tuesday, August 13, 2019",VF53433810,Apply Check
"Tuesday, August 13, 2019",VF53468010,Apply Check
"Tuesday, August 13, 2019",VM60004010,Docattach
"Tuesday, August 13, 2019",VF53480080,Docattach
"Tuesday, August 13, 2019",VF53479940,Docattach
"Tuesday, August 13, 2019",VF53425640,Docattach
"Tuesday, August 13, 2019",VF53480080,Docattach
"Tuesday, August 13, 2019",VF53479940,Docattach
"Tuesday, August 13, 2019",VF53481610,Docattach
"Wednesday, August 14, 2019",VP66358640,Docattach
"Wednesday, August 14, 2019",LTC5335210,Docattach
"Wednesday, August 14, 2019",VM60004010,Docattach
"Wednesday, August 14, 2019",VP66358640,Docattach
"Wednesday, August 14, 2019",VF53467540,Docattach
"Wednesday, August 14, 2019",VP66364460,Docattach
"Wednesday, August 14, 2019",VM60003960,Docattach
"Wednesday, August 14, 2019",VF53495850,EFT TIA
"Wednesday, August 14, 2019",VF53450530,Docattach
"Thursday, August 15, 2019",VP66367640,Docattach
"Thursday, August 15, 2019",VF53468860,Docattach
"Thursday, August 15, 2019",VF53493420,SIT set up
"Thursday, August 15, 2019",VF53473440,Docattach
"Thursday, August 15, 2019",VM60003960,Docattach
"Thursday, August 15, 2019",VM60004020,Docattach
"Thursday, August 15, 2019",VM60004020,Docattach
"Thursday, August 15, 2019",VF53463420,Docattach
"Thursday, August 15, 2019",VP66361650,Reissue
"Thursday, August 15, 2019",VF53496440,Apply Check
"Thursday, August 15, 2019",VF53496230,Pre Internal
"Thursday, August 15, 2019",VF53484180,Paycase
"Thursday, August 15, 2019",VF53471640,Docattach
"Thursday, August 15, 2019",VF53452130,Docattach
"Thursday, August 15, 2019",VF53476200,Reissue
"Thursday, August 15, 2019",VF53468860,Docattach
"Thursday, August 15, 2019",VF53492540,Paycase
"Thursday, August 15, 2019",VF53472970,Docattach
"Friday, August 16, 2019",VF53489270,Docattach
"Friday, August 16, 2019",VP66361650,Reissue
"Friday, August 16, 2019",VF53476200,Reissue
"Friday, August 16, 2019",VF53474570,Reissue
"Friday, August 16, 2019",VP66351930,Docattach
"Friday, August 16, 2019",VF53495470,Paycase
"Friday, August 16, 2019",VF53458460 ,Apply Check
"Friday, August 16, 2019",VF53454460,Docattach
"Friday, August 16, 2019",VF53351960,Apply Check
"Friday, August 16, 2019",VF53496850,EFT TIA
"Friday, August 16, 2019",VF53469780,Docattach
"Friday, August 16, 2019",VP66346320,Docattach
"Friday, August 16, 2019",VF53496900,Pre Internal
"Friday, August 16, 2019",VF53456570,Docattach
"Friday, August 16, 2019",VF53458460,Paycase
"Monday, August 19, 2019",VF53406630,Docattach
"Monday, August 19, 2019",VM60004040,Docattach
"Monday, August 19, 2019",VF53468860,Docattach
"Monday, August 19, 2019",VP66370580,Docattach
"Monday, August 19, 2019",VM60004040,Docattach
"Monday, August 19, 2019",VF53496900,Pre Internal
"Monday, August 19, 2019",VP66368360,Docattach
"Monday, August 19, 2019",VF53495050,Docattach
"Monday, August 19, 2019",VF53489370,Docattach
"Monday, August 19, 2019",VF53486140,Paycase
"Monday, August 19, 2019",VP66362530,Apply Check
"Monday, August 19, 2019",VF53485310,Paycase
"Monday, August 19, 2019",VF53482130,Paycase
"Monday, August 19, 2019",VF53453170,Docattach
"Monday, August 19, 2019",VF53416140,Apply Check
"Monday, August 19, 2019",VP66360240,Apply Check
"Monday, August 19, 2019",VF53432680 ,Docattach
"Monday, August 19, 2019",VP66361350,Docattach
"Monday, August 19, 2019",VF53489210,Paycase
"Monday, August 19, 2019",VF53496570,EFT TIA
"Monday, August 19, 2019",VF53453170,Docattach
"Monday, August 19, 2019",VF53473050,Apply Check
"Monday, August 19, 2019",VF53497150,EFT TIA
"Monday, August 19, 2019",VP66360550,Docattach
"Tuesday, August 20, 2019",VF53482480,Docattach
"Tuesday, August 20, 2019",VF53482840 ,Docattach
"Tuesday, August 20, 2019",VF53497400,Pre Internal
"Tuesday, August 20, 2019",VF53495050,Docattach
"Tuesday, August 20, 2019",VF53474100 ,Docattach
"Tuesday, August 20, 2019",VF53481190,Docattach
"Tuesday, August 20, 2019",VP66363570,Docattach
"Tuesday, August 20, 2019",VF53476900,Paycase
"Tuesday, August 20, 2019",LTC5333910,Reissue
"Wednesday, August 21, 2019",VF53497460,Pre Internal
"Wednesday, August 21, 2019",VF53474370,Apply Check
"Wednesday, August 21, 2019",VF53491360 ,Docattach
"Wednesday, August 21, 2019",AT10483840,Docattach
"Wednesday, August 21, 2019",VP66368360,Docattach
"Wednesday, August 21, 2019",VF53487290,Docattach
"Wednesday, August 21, 2019",VF53498210,EFT TIA
"Wednesday, August 21, 2019",VP66365690,Paycase
"Wednesday, August 21, 2019",VF53471410 ,Docattach
"Wednesday, August 21, 2019",VF53480910 ,Docattach
"Thursday, August 22, 2019",VP66368360,Paycase
"Thursday, August 22, 2019",VF53482480,Docattach
"Thursday, August 22, 2019",VF53482840 ,Docattach
"Thursday, August 22, 2019",VF53423720,Docattach
"Thursday, August 22, 2019",VM60004050,Docattach
"Thursday, August 22, 2019",VF53477760 ,Docattach
"Thursday, August 22, 2019",VF53485760 ,Docattach
"Thursday, August 22, 2019",VF53490230 ,Docattach
"Thursday, August 22, 2019",VF53456640 ,Docattach
"Thursday, August 22, 2019",VF53442790,Docattach
"Thursday, August 22, 2019",VF53498840,EFT TIA
"Thursday, August 22, 2019",VF53449660,Docattach
"Friday, August 23, 2019",VF53423720,Not Taken
"Friday, August 23, 2019",VF53460950,Docattach
"Friday, August 23, 2019",VF53467370,Docattach
"Friday, August 23, 2019",VF53499100,Pre Internal
"Friday, August 23, 2019",VF53480350,Paycase
"Friday, August 23, 2019",VP66359450,Docattach
"Friday, August 23, 2019",VF53474370,Docattach
"Friday, August 23, 2019",VF53485760,Docattach
"Friday, August 23, 2019",VF53494910 ,EFT TIA
"Friday, August 23, 2019",VF53406630,Docattach
"Monday, August 26, 2019",VF53346390,Docattach
"Monday, August 26, 2019",VF53474370,Docattach
"Monday, August 26, 2019",AT10482210,Docattach
"Monday, August 26, 2019",VF53484690,Apply Check
"Monday, August 26, 2019",VP66363570,Apply Check
"Monday, August 26, 2019",VF53484690,Paycase
"Monday, August 26, 2019",VF53499610,Pre Internal
"Monday, August 26, 2019",VF53454060,Docattach
"Monday, August 26, 2019",VF53454070,Docattach
"Monday, August 26, 2019",VP66363980,Docattach
"Monday, August 26, 2019",VF53440970,Docattach
"Tuesday, August 27, 2019",VP66363240,Docattach
"Tuesday, August 27, 2019",VP66365740,Docattach
"Tuesday, August 27, 2019",VP66363980,Paycase
"Tuesday, August 27, 2019",VF53490230,Docattach
"Tuesday, August 27, 2019",VP66358640,Docattach
"Tuesday, August 27, 2019",VF53454460,Docattach
"Tuesday, August 27, 2019",VF53491580,Docattach
"Tuesday, August 27, 2019",VF53473600,Docattach
"Wednesday, August 28, 2019",VP66363240,Docattach
"Wednesday, August 28, 2019",VF53474370   ,Docattach
"Wednesday, August 28, 2019",VF53454460,Docattach
"Wednesday, August 28, 2019",VF53438700 ,Docattach
"Wednesday, August 28, 2019",VF53485310,Reissue
"Wednesday, August 28, 2019",VP66356510,Docattach
"Wednesday, August 28, 2019",VP66363890,Docattach
"Wednesday, August 28, 2019",VP66363240,Docattach
"Wednesday, August 28, 2019",VF53485090,Docattach
"Thursday, August 29, 2019",VF53485320,Docattach
"Thursday, August 29, 2019",VF53498360,EFT TIA
"Thursday, August 29, 2019",VF53485310,Reissue
"Thursday, August 29, 2019",VF53491180,Apply Check
"Thursday, August 29, 2019",VF53461210,Apply Check
"Thursday, August 29, 2019",VF53485160,Docattach
"Thursday, August 29, 2019",VF53485140,Docattach
"Thursday, August 29, 2019",VP66361820,Docattach
"Thursday, August 29, 2019",AT10491820,Paycase
